game_id,player_name,pts,reb,ast,pra
22500275,Justin Edwards,7,4,3,14
22500275,Paul George,10,2,5,17
22500275,Andre Drummond,14,24,1,39
22500275,Quentin Grimes,15,0,3,18
22500275,Tyrese Maxey,27,3,6,36
22500275,Dominick Barlow,9,3,0,12
22500275,Trendon Watford,19,9,7,35
22500275,Jared McCain,15,1,2,18
22500275,Jabari Walker,0,0,1,1
22500275,Hunter Sallis,1,0,0,1
22500275,Johni Broome,0,1,0,1
22500275,Pelle Larsson,6,7,8,21
22500275,Bam Adebayo,18,13,1,32
22500275,Kel'el Ware,20,16,0,36
22500275,Norman Powell,32,4,1,37
22500275,Davion Mitchell,8,8,12,28
22500275,Jaime Jaquez Jr.,22,2,7,31
22500275,Simone Fontecchio,6,3,2,11
22500275,Keshad Johnson,4,1,0,5
22500275,Dru Smith,9,4,1,14
22500275,Jahmir Young,2,0,0,2
22500281,Dillon Brooks,25,3,2,30
22500281,Royce O'Neale,9,5,1,15
22500281,Mark Williams,14,11,2,27
22500281,Jordan Goodwin,15,10,3,28
22500281,Devin Booker,24,5,7,36
22500281,Isaiah Livers,5,1,1,7
22500281,Collin Gillespie,15,3,6,24
22500281,Oso Ighodaro,2,3,5,10
22500281,Nick Richards,2,2,0,4
22500281,Julian Champagnie,10,12,1,23
22500281,Harrison Barnes,11,3,3,17
22500281,Luke Kornet,8,6,3,17
22500281,Devin Vassell,17,4,2,23
22500281,De'Aaron Fox,26,5,3,34
22500281,Kelly Olynyk,4,4,1,9
22500281,Jeremy Sochan,7,5,1,13
22500281,Keldon Johnson,14,6,2,22
22500281,David Jones Garcia,0,2,1,3
22500281,Carter Bryant,5,3,0,8
22500279,Brandon Ingram,14,6,4,24
22500279,Scottie Barnes,17,7,4,28
22500279,Sandro Mamukelashvili,12,4,2,18
22500279,RJ Barrett,16,2,1,19
22500279,Immanuel Quickley,13,7,4,24
22500279,Ja'Kobe Walter,16,1,0,17
22500279,Collin Murray-Boyles,2,1,1,4
22500279,Jamal Shead,11,1,9,21
22500279,Gradey Dick,12,1,3,16
22500279,Ochai Agbaji,6,2,2,10
22500279,Michael Porter Jr.,25,6,4,35
22500279,Noah Clowney,22,1,1,24
22500279,Nic Claxton,10,11,3,24
22500279,Terance Mann,3,2,5,10
22500279,Egor Dëmin,5,3,4,12
22500279,Ziaire Williams,5,4,0,9
22500279,Tyrese Martin,26,6,3,35
22500279,Drake Powell,6,1,2,9
22500279,Day'Ron Sharpe,5,6,1,12
22500279,Jalen Wilson,2,0,0,2
22500282,Svi Mykhailiuk,12,2,5,19
22500282,Lauri Markkanen,20,7,2,29
22500282,Jusuf Nurkić,11,10,2,23
22500282,Ace Bailey,10,5,3,18
22500282,Keyonte George,27,5,8,40
22500282,Kevin Love,4,9,2,15
22500282,Isaiah Collier,10,1,3,14
22500282,Kyle Filipowski,4,3,2,9
22500282,Taylor Hendricks,3,0,0,3
22500282,Brice Sensabaugh,5,3,0,8
22500282,LeBron James,17,6,8,31
22500282,Rui Hachimura,13,6,0,19
22500282,Deandre Ayton,2,3,0,5
22500282,Austin Reaves,22,10,4,36
22500282,Luka Dončić,33,11,8,52
22500282,Marcus Smart,6,0,0,6
22500282,Jaxson Hayes,5,4,1,10
22500282,Jake LaRavia,5,1,2,8
22500282,Gabe Vincent,3,1,0,4
22500282,Maxi Kleber,2,3,0,5
22500280,Luguentz Dort,5,4,0,9
22500280,Chet Holmgren,5,9,4,18
22500280,Isaiah Hartenstein,7,14,3,24
22500280,Cason Wallace,7,2,1,10
22500280,Shai Gilgeous-Alexander,37,5,7,49
22500280,Jaylin Williams,5,2,4,11
22500280,Isaiah Joe,10,2,1,13
22500280,Ajay Mitchell,20,1,4,25
22500280,Alex Caruso,5,2,3,10
22500280,Ousmane Dieng,8,2,1,11
22500280,Branden Carlson,8,1,2,11
22500280,Brooks Barnhizer,5,3,1,9
22500280,Chris Youngblood,0,2,2,4
22500280,Jerami Grant,21,3,2,26
22500280,Toumani Camara,4,6,3,13
22500280,Donovan Clingan,8,8,2,18
22500280,Deni Avdija,11,5,1,17
22500280,Sidy Cissoko,7,2,3,12
22500280,Caleb Love,8,2,2,12
22500280,Kris Murray,9,7,0,16
22500280,Duop Reath,6,3,0,9
22500280,Rayan Rupert,10,5,0,15
22500280,Hansen Yang,8,4,3,15
22500280,Javonte Cooke,3,0,2,5
22500276,Zaccharie Risacher,5,2,3,10
22500276,Jalen Johnson,28,8,11,47
22500276,Onyeka Okongwu,20,7,3,30
22500276,Dyson Daniels,22,9,6,37
22500276,Nickeil Alexander-Walker,23,5,4,32
22500276,Mouhamed Gueye,4,1,1,6
22500276,Vít Krejčí,1,3,4,8
22500276,Keaton Wallace,10,1,0,11
22500276,Asa Newell,0,1,0,1
22500276,Kon Knueppel,28,6,3,37
22500276,Miles Bridges,21,5,5,31
22500276,Mason Plumlee,6,8,6,20
22500276,Sion James,7,6,3,16
22500276,Collin Sexton,22,0,4,26
22500276,Tre Mann,3,1,1,5
22500276,Moussa Diabaté,12,11,1,24
22500276,Liam McNeeley,6,2,0,8
22500276,KJ Simpson,5,2,2,9
22500276,Drew Peterson,0,2,1,3
22500277,Jaylen Brown,35,4,8,47
22500277,Jordan Walsh,5,3,2,10
22500277,Neemias Queta,6,2,0,8
22500277,Payton Pritchard,19,5,8,32
22500277,Derrick White,16,7,5,28
22500277,Anfernee Simons,23,5,2,30
22500277,Sam Hauser,14,1,0,15
22500277,Chris Boucher,1,1,1,3
22500277,Josh Minott,16,7,1,24
22500277,Baylor Scheierman,2,1,0,3
22500277,Hugo González,1,1,2,4
22500277,Tristan da Silva,9,1,2,12
22500277,Franz Wagner,15,8,5,28
22500277,Orlando Robinson,7,3,1,11
22500277,Desmond Bane,18,4,5,27
22500277,Anthony Black,14,3,5,22
22500277,Jett Howard,30,7,3,40
22500277,Jonathan Isaac,0,1,0,1
22500277,Tyus Jones,3,1,6,10
22500277,Jamal Cain,2,3,0,5
22500277,Jase Richardson,18,5,2,25
22500277,Noah Penda,13,8,4,25
22500278,Jaylon Tyson,7,4,0,11
22500278,De'Andre Hunter,17,4,4,25
22500278,Evan Mobley,18,10,2,30
22500278,Donovan Mitchell,37,8,6,51
22500278,Darius Garland,8,1,8,17
22500278,Tyrese Proctor,11,3,3,17
22500278,Dean Wade,5,5,3,13
22500278,Nae'Qwan Tomlin,8,2,1,11
22500278,Luke Travers,3,2,1,6
22500278,Larry Nance Jr.,3,1,0,4
22500278,Thomas Bryant,3,1,0,4
22500278,Kawhi Leonard,20,3,2,25
22500278,John Collins,5,3,0,8
22500278,Ivica Zubac,33,18,4,55
22500278,Kris Dunn,9,4,2,15
22500278,James Harden,19,2,6,27
22500278,Kobe Sanders,5,1,1,7
22500278,Brook Lopez,0,1,0,1
22500278,Nicolas Batum,6,3,1,10
22500278,Chris Paul,2,1,5,8
22500278,Kobe Brown,3,0,1,4
22500278,Jahmyl Telfort,0,1,0,1
22500278,Yanic Konan Niederhäuser,0,3,0,3
22500278,Cam Christie,3,0,1,4
22500268,Kon Knueppel,26,1,1,28
22500268,Miles Bridges,19,3,2,24
22500268,Ryan Kalkbrenner,2,2,1,5
22500268,Brandon Miller,21,1,3,25
22500268,LaMelo Ball,18,4,7,29
22500268,Sion James,3,2,3,8
22500268,Collin Sexton,18,3,4,25
22500268,Moussa Diabaté,6,7,1,14
22500268,Liam McNeeley,3,6,1,10
22500268,Pat Connaughton,0,2,0,2
22500268,Mason Plumlee,0,6,1,7
22500268,Drew Peterson,0,1,0,1
22500268,Kobe Sanders,11,1,2,14
22500268,John Collins,10,7,0,17
22500268,Ivica Zubac,18,9,6,33
22500268,Kris Dunn,6,2,6,14
22500268,James Harden,55,3,7,65
22500268,Brook Lopez,11,1,1,13
22500268,Nicolas Batum,9,3,0,12
22500268,Cam Christie,8,9,0,17
22500268,Chris Paul,3,4,8,15
22500268,Yanic Konan Niederhäuser,0,2,0,2
22500271,Ayo Dosunmu,8,5,1,14
22500271,Matas Buzelis,13,6,1,20
22500271,Nikola Vučević,28,12,2,42
22500271,Coby White,20,3,6,29
22500271,Josh Giddey,18,12,11,41
22500271,Kevin Huerter,9,0,3,12
22500271,Tre Jones,10,2,1,13
22500271,Julian Phillips,4,3,0,7
22500271,Jalen Smith,9,9,1,19
22500271,Jevon Carter,2,2,0,4
22500271,Corey Kispert,20,5,5,30
22500271,Bilal Coulibaly,7,2,3,12
22500271,Alex Sarr,16,11,4,31
22500271,Kyshawn George,17,12,7,36
22500271,CJ McCollum,18,2,3,23
22500271,Justin Champagnie,2,5,2,9
22500271,Bub Carrington,8,3,4,15
22500271,Cam Whitmore,20,7,2,29
22500271,Tristan Vukcevic,12,8,2,22
22500271,Will Riley,0,0,1,1
22500270,Trey Murphy III,19,9,4,32
22500270,Saddiq Bey,18,11,5,34
22500270,Derik Queen,20,9,3,32
22500270,Micah Peavy,4,3,1,8
22500270,Jeremiah Fears,11,4,4,19
22500270,Yves Missi,2,3,2,7
22500270,Bryce McGowens,9,1,0,10
22500270,Jordan Hawkins,5,2,0,7
22500270,Jose Alvarado,8,1,1,10
22500270,Kevon Looney,2,5,1,8
22500270,Jalen Johnson,18,11,9,38
22500270,Zaccharie Risacher,8,3,4,15
22500270,Kristaps Porziņģis,30,7,4,41
22500270,Dyson Daniels,14,8,4,26
22500270,Nickeil Alexander-Walker,10,5,3,18
22500270,Vít Krejčí,21,1,0,22
22500270,Mouhamed Gueye,3,6,0,9
22500270,Luke Kennard,8,0,3,11
22500270,Caleb Houstan,3,1,0,4
22500270,Jacob Toppin,0,0,1,1
22500273,Cooper Flagg,12,7,1,20
22500273,P.J. Washington,15,8,4,27
22500273,Daniel Gafford,5,8,4,17
22500273,Max Christie,9,3,0,12
22500273,Brandon Williams,18,3,4,25
22500273,Naji Marshall,13,7,4,24
22500273,Moussa Cisse,0,4,1,5
22500273,Klay Thompson,22,1,0,23
22500273,Jaden Hardy,0,0,1,1
22500273,Caleb Martin,2,0,0,2
22500273,Jaylen Wells,9,5,4,18
22500273,Santi Aldama,20,8,4,32
22500273,Zach Edey,12,15,3,30
22500273,Cedric Coward,9,2,1,12
22500273,Vince Williams Jr.,10,10,6,26
22500273,Kentavious Caldwell-Pope,10,0,1,11
22500273,Jock Landale,7,1,1,9
22500273,Cam Spencer,17,4,5,26
22500273,Olivier-Maxence Prosper,2,7,0,9
22500273,John Konchar,4,7,1,12
22500273,GG Jackson,2,2,0,4
22500272,Kyle Kuzma,13,3,2,18
22500272,Bobby Portis,18,7,2,27
22500272,Myles Turner,11,4,2,17
22500272,AJ Green,15,2,2,19
22500272,Ryan Rollins,24,5,7,36
22500272,Andre Jackson Jr.,6,4,5,15
22500272,Jericho Sims,6,5,3,14
22500272,Cole Anthony,4,3,2,9
22500272,Gary Trent Jr.,8,0,0,8
22500272,Gary Harris,3,0,2,5
22500272,Amir Coffey,3,0,1,4
22500272,Thanasis Antetokounmpo,2,0,0,2
22500272,Pete Nance,3,1,0,4
22500272,Mark Sears,0,1,1,2
22500272,Ausar Thompson,6,2,1,9
22500272,Tobias Harris,18,5,4,27
22500272,Jalen Duren,19,6,5,30
22500272,Duncan Robinson,15,3,2,20
22500272,Cade Cunningham,29,8,10,47
22500272,Isaiah Stewart,7,2,1,10
22500272,Caris LeVert,5,0,1,6
22500272,Jaden Ivey,10,1,2,13
22500272,Daniss Jenkins,7,1,3,11
22500272,Ronald Holland II,4,2,2,8
22500272,Javonte Green,7,1,0,8
22500272,Paul Reed,2,1,0,3
22500269,Tristan da Silva,4,3,4,11
22500269,Franz Wagner,37,6,7,50
22500269,Wendell Carter Jr.,11,4,1,16
22500269,Desmond Bane,27,3,5,35
22500269,Jalen Suggs,26,3,1,30
22500269,Goga Bitadze,6,7,3,16
22500269,Anthony Black,11,1,4,16
22500269,Jonathan Isaac,6,7,0,13
22500269,Tyus Jones,0,1,3,4
22500269,Jett Howard,5,0,0,5
22500269,Noah Penda,0,1,0,1
22500269,Mikal Bridges,18,7,2,27
22500269,Karl-Anthony Towns,24,8,3,35
22500269,Mitchell Robinson,6,3,0,9
22500269,Landry Shamet,0,0,2,2
22500269,Jalen Brunson,33,3,11,47
22500269,Josh Hart,12,5,2,19
22500269,Mohamed Diawara,0,4,2,6
22500269,Jordan Clarkson,15,2,5,22
22500269,Guerschon Yabusele,4,1,0,5
22500269,Tyler Kolek,8,1,1,10
22500269,Ariel Hukporti,1,2,0,3
22500274,Peyton Watson,15,7,1,23
22500274,Spencer Jones,1,4,0,5
22500274,Nikola Jokić,44,13,7,64
22500274,Cameron Johnson,20,5,4,29
22500274,Jamal Murray,23,2,9,34
22500274,Bruce Brown,2,3,3,8
22500274,Tim Hardaway Jr.,8,1,1,10
22500274,Hunter Tyson,2,1,2,5
22500274,Jonas Valančiūnas,8,2,1,11
22500274,DeMar DeRozan,17,7,5,29
22500274,Keegan Murray,19,5,1,25
22500274,Drew Eubanks,8,3,1,12
22500274,Zach LaVine,15,2,3,20
22500274,Russell Westbrook,21,6,11,38
22500274,Maxime Raynaud,6,3,1,10
22500274,Precious Achiuwa,7,4,0,11
22500274,Dennis Schröder,21,3,7,31
22500274,Nique Clifford,2,2,1,5
22500274,Malik Monk,12,2,2,16
22500056,Will Richard,2,2,1,5
22500056,Jimmy Butler III,20,8,5,33
22500056,Draymond Green,11,5,7,23
22500056,Moses Moody,10,2,1,13
22500056,Stephen Curry,38,2,4,44
22500056,Al Horford,7,6,3,16
22500056,Gary Payton II,6,2,4,12
22500056,Brandin Podziemski,20,0,3,23
22500056,Buddy Hield,0,1,0,1
22500056,Quinten Post,7,4,1,12
22500056,Trayce Jackson-Davis,2,0,0,2
22500056,Jerami Grant,5,4,2,11
22500056,Toumani Camara,20,7,1,28
22500056,Donovan Clingan,22,10,4,36
22500056,Deni Avdija,26,6,13,45
22500056,Sidy Cissoko,15,1,2,18
22500056,Kris Murray,5,3,2,10
22500056,Caleb Love,26,7,5,38
22500056,Robert Williams III,8,11,2,21
22500056,Rayan Rupert,0,3,0,3
22500049,Jaylen Brown,26,8,4,38
22500049,Jordan Walsh,9,6,0,15
22500049,Neemias Queta,16,12,3,31
22500049,Payton Pritchard,13,3,4,20
22500049,Derrick White,6,1,4,11
22500049,Anfernee Simons,23,3,4,30
22500049,Sam Hauser,0,4,2,6
22500049,Luka Garza,7,4,1,12
22500049,Josh Minott,0,1,1,2
22500049,Baylor Scheierman,5,2,1,8
22500049,Michael Porter Jr.,33,8,2,43
22500049,Noah Clowney,19,3,0,22
22500049,Nic Claxton,18,11,12,41
22500049,Terance Mann,6,6,6,18
22500049,Egor Dëmin,12,6,5,23
22500049,Tyrese Martin,10,1,4,15
22500049,Drake Powell,9,2,1,12
22500049,Ziaire Williams,2,0,0,2
22500049,Day'Ron Sharpe,4,4,1,9
22500055,Svi Mykhailiuk,8,2,1,11
22500055,Lauri Markkanen,19,6,3,28
22500055,Jusuf Nurkić,5,10,3,18
22500055,Ace Bailey,15,2,3,20
22500055,Keyonte George,20,3,8,31
22500055,Kevin Love,12,1,0,13
22500055,Cody Williams,0,2,2,4
22500055,Isaiah Collier,5,1,2,8
22500055,Kyle Filipowski,18,7,2,27
22500055,Brice Sensabaugh,7,2,1,10
22500055,Walter Clayton Jr.,2,0,3,5
22500055,Taylor Hendricks,1,3,2,6
22500055,Luguentz Dort,9,1,0,10
22500055,Chet Holmgren,11,3,2,16
22500055,Isaiah Hartenstein,12,6,7,25
22500055,Cason Wallace,10,1,0,11
22500055,Shai Gilgeous-Alexander,31,2,8,41
22500055,Isaiah Joe,16,0,3,19
22500055,Jaylin Williams,15,6,6,27
22500055,Branden Carlson,7,0,1,8
22500055,Ajay Mitchell,12,4,4,20
22500055,Alex Caruso,11,0,3,14
22500055,Chris Youngblood,5,2,0,7
22500055,Ousmane Dieng,5,1,2,8
22500050,Brandon Ingram,24,8,6,38
22500050,Scottie Barnes,23,5,2,30
22500050,Jakob Poeltl,3,9,1,13
22500050,RJ Barrett,24,8,4,36
22500050,Immanuel Quickley,17,2,7,26
22500050,Ja'Kobe Walter,3,3,2,8
22500050,Sandro Mamukelashvili,23,7,2,32
22500050,Jamal Shead,7,1,10,18
22500050,Gradey Dick,6,1,1,8
22500050,Ochai Agbaji,4,1,0,5
22500050,Garrett Temple,4,1,1,6
22500050,Jamison Battle,2,2,0,4
22500050,Bilal Coulibaly,9,3,2,14
22500050,Khris Middleton,2,2,4,8
22500050,Tristan Vukcevic,4,3,1,8
22500050,Kyshawn George,5,3,4,12
22500050,CJ McCollum,20,3,3,26
22500050,Cam Whitmore,11,2,0,13
22500050,Tre Johnson,14,2,2,18
22500050,Bub Carrington,7,2,3,12
22500050,Corey Kispert,9,3,1,13
22500050,Justin Champagnie,7,3,4,14
22500050,Jamir Watkins,5,0,0,5
22500050,Will Riley,4,1,2,7
22500050,Malaki Branham,9,1,0,10
22500050,Anthony Gill,4,1,0,5
22500052,Cooper Flagg,29,7,5,41
22500052,P.J. Washington,24,9,1,34
22500052,Daniel Gafford,8,7,3,18
22500052,Max Christie,23,3,0,26
22500052,Brandon Williams,5,5,12,22
22500052,Moussa Cisse,0,3,1,4
22500052,Naji Marshall,9,5,5,19
22500052,Jaden Hardy,11,2,0,13
22500052,Klay Thompson,5,2,0,7
22500052,Caleb Martin,0,0,1,1
22500052,Dereck Lively II,4,4,2,10
22500052,Trey Murphy III,25,3,0,28
22500052,Zion Williamson,22,3,2,27
22500052,Derik Queen,20,7,11,38
22500052,Herbert Jones,7,9,2,18
22500052,Jeremiah Fears,21,7,2,30
22500052,Saddiq Bey,4,3,1,8
22500052,Yves Missi,4,2,0,6
22500052,Micah Peavy,4,1,0,5
22500052,Jordan Hawkins,3,2,1,6
22500052,Jose Alvarado,5,5,6,16
22500048,De'Andre Hunter,20,7,1,28
22500048,Jaylon Tyson,14,8,3,25
22500048,Evan Mobley,22,12,4,38
22500048,Donovan Mitchell,32,9,5,46
22500048,Darius Garland,20,2,7,29
22500048,Lonzo Ball,0,7,5,12
22500048,Dean Wade,4,3,1,8
22500048,Larry Nance Jr.,4,2,1,7
22500048,Craig Porter Jr.,2,1,1,4
22500048,Nae'Qwan Tomlin,2,0,0,2
22500048,Tyrese Proctor,0,1,0,1
22500048,Ben Sheppard,2,5,5,12
22500048,Pascal Siakam,26,9,4,39
22500048,Isaiah Jackson,3,4,0,7
22500048,Bennedict Mathurin,21,7,2,30
22500048,Andrew Nembhard,32,1,8,41
22500048,Tony Bradley,2,0,1,3
22500048,Jarace Walker,6,4,0,10
22500048,Jeremiah Robinson-Earl,2,3,0,5
22500048,T.J. McConnell,10,3,4,17
22500048,Jay Huff,5,5,0,10
22500048,Garrison Mathews,0,1,0,1
22500048,Taelon Peter,0,1,1,2
22500053,Ryan Dunn,4,3,1,8
22500053,Royce O'Neale,16,3,2,21
22500053,Mark Williams,19,8,0,27
22500053,Dillon Brooks,22,5,1,28
22500053,Devin Booker,16,3,10,29
22500053,Collin Gillespie,20,7,4,31
22500053,Jordan Goodwin,13,6,4,23
22500053,Isaiah Livers,0,1,0,1
22500053,Nick Richards,2,4,0,6
22500053,Oso Ighodaro,2,5,3,10
22500053,Jaden McDaniels,13,5,2,20
22500053,Julius Randle,20,5,2,27
22500053,Rudy Gobert,12,12,4,28
22500053,Anthony Edwards,41,5,4,50
22500053,Donte DiVincenzo,9,2,3,14
22500053,Naz Reid,9,2,2,13
22500053,Mike Conley,3,2,1,6
22500053,Jaylen Clark,1,3,0,4
22500053,Rob Dillingham,5,1,0,6
22500054,Jabari Smith Jr.,21,11,4,36
22500054,Alperen Sengun,14,5,6,25
22500054,Steven Adams,5,8,2,15
22500054,Kevin Durant,13,8,2,23
22500054,Amen Thompson,22,7,2,31
22500054,Reed Sheppard,27,0,4,31
22500054,Josh Okogie,6,2,1,9
22500054,Aaron Holiday,1,0,0,1
22500054,Peyton Watson,9,10,3,22
22500054,Aaron Gordon,1,2,0,3
22500054,Nikola Jokić,34,10,9,53
22500054,Cameron Johnson,9,5,1,15
22500054,Jamal Murray,26,2,10,38
22500054,Tim Hardaway Jr.,12,3,2,17
22500054,Jonas Valančiūnas,8,1,0,9
22500054,Bruce Brown,10,1,3,14
22500054,Spencer Jones,3,4,0,7
22500051,Isaac Okoro,9,2,0,11
22500051,Matas Buzelis,6,5,1,12
22500051,Nikola Vučević,6,4,3,13
22500051,Ayo Dosunmu,23,1,4,28
22500051,Josh Giddey,19,11,9,39
22500051,Patrick Williams,8,1,2,11
22500051,Kevin Huerter,3,2,0,5
22500051,Tre Jones,6,4,2,12
22500051,Jalen Smith,14,2,2,18
22500051,Dalen Terry,0,4,2,6
22500051,Julian Phillips,3,2,1,6
22500051,Jevon Carter,10,1,0,11
22500051,Pelle Larsson,16,2,7,25
22500051,Bam Adebayo,18,7,5,30
22500051,Kel'el Ware,20,14,1,35
22500051,Norman Powell,19,2,2,23
22500051,Davion Mitchell,16,0,6,22
22500051,Jaime Jaquez Jr.,10,7,7,24
22500051,Simone Fontecchio,9,2,3,14
22500051,Keshad Johnson,14,11,1,26
22500051,Dru Smith,12,7,2,21
22500051,Jahmir Young,6,0,1,7
22500051,Myron Gardner,3,1,0,4
22500265,Jaylen Wells,13,1,2,16
22500265,Santi Aldama,29,5,3,37
22500265,Zach Edey,16,4,0,20
22500265,Cedric Coward,19,4,4,27
22500265,Vince Williams Jr.,4,5,15,24
22500265,Kentavious Caldwell-Pope,2,3,7,12
22500265,Jock Landale,21,6,0,27
22500265,Cam Spencer,7,2,6,15
22500265,Olivier-Maxence Prosper,11,1,1,13
22500265,John Konchar,3,7,3,13
22500265,GG Jackson,6,9,1,16
22500265,Jahmai Mashack,6,2,0,8
22500265,DeMar DeRozan,7,0,2,9
22500265,Precious Achiuwa,2,5,2,9
22500265,Drew Eubanks,9,5,0,14
22500265,Zach LaVine,26,2,2,30
22500265,Russell Westbrook,11,7,4,22
22500265,Keegan Murray,11,3,1,15
22500265,Maxime Raynaud,12,3,1,16
22500265,Malik Monk,2,2,2,6
22500265,Dennis Schröder,3,2,6,11
22500265,Nique Clifford,8,2,3,13
22500265,Keon Ellis,5,1,1,7
22500266,Kyle Kuzma,17,3,4,24
22500266,Bobby Portis,19,8,0,27
22500266,Myles Turner,14,10,1,25
22500266,AJ Green,9,6,0,15
22500266,Ryan Rollins,32,6,14,52
22500266,Gary Trent Jr.,11,0,2,13
22500266,Jericho Sims,4,3,0,7
22500266,Cole Anthony,5,4,7,16
22500266,Gary Harris,3,2,2,7
22500266,Justin Edwards,7,4,3,14
22500266,Paul George,21,5,3,29
22500266,Andre Drummond,3,8,1,12
22500266,VJ Edgecombe,12,10,3,25
22500266,Tyrese Maxey,54,5,9,68
22500266,Jabari Walker,2,2,1,5
22500266,Quentin Grimes,14,4,4,22
22500266,Dominick Barlow,2,6,3,11
22500266,Jared McCain,8,2,0,10
22500266,Trendon Watford,0,6,3,9
22500264,Tristan da Silva,17,8,1,26
22500264,Franz Wagner,20,6,3,29
22500264,Wendell Carter Jr.,7,7,6,20
22500264,Desmond Bane,15,7,5,27
22500264,Jalen Suggs,23,3,7,33
22500264,Anthony Black,12,4,4,20
22500264,Goga Bitadze,10,6,3,19
22500264,Jett Howard,8,1,0,9
22500264,Jonathan Isaac,9,7,1,17
22500264,Tyus Jones,0,1,0,1
22500264,Jamal Cain,5,0,1,6
22500264,Jase Richardson,3,1,1,5
22500264,Kobe Sanders,6,2,0,8
22500264,John Collins,9,4,0,13
22500264,Ivica Zubac,14,19,0,33
22500264,Kris Dunn,4,3,3,10
22500264,James Harden,31,5,8,44
22500264,Brook Lopez,3,0,0,3
22500264,Bogdan Bogdanović,6,1,3,10
22500264,Chris Paul,4,2,4,10
22500264,Nicolas Batum,3,2,0,5
22500264,Yanic Konan Niederhäuser,6,1,1,8
22500264,Kobe Brown,9,3,1,13
22500264,Cam Christie,6,1,0,7
22500267,Julian Champagnie,20,4,5,29
22500267,Harrison Barnes,16,5,2,23
22500267,Luke Kornet,5,3,2,10
22500267,Devin Vassell,15,5,3,23
22500267,De'Aaron Fox,26,5,9,40
22500267,Keldon Johnson,25,7,2,34
22500267,Jeremy Sochan,8,5,5,18
22500267,Kelly Olynyk,8,2,0,10
22500267,Carter Bryant,0,2,0,2
22500267,David Jones Garcia,12,5,6,23
22500267,Jalen Johnson,26,12,7,45
22500267,Zaccharie Risacher,2,2,1,5
22500267,Kristaps Porziņģis,16,5,1,22
22500267,Dyson Daniels,8,6,5,19
22500267,Nickeil Alexander-Walker,38,4,5,47
22500267,Onyeka Okongwu,15,7,5,27
22500267,Vít Krejčí,5,0,1,6
22500267,Luke Kennard,10,3,3,16
22500267,Keaton Wallace,6,0,2,8
22500256,Ben Sheppard,15,4,2,21
22500256,Pascal Siakam,22,4,7,33
22500256,Isaiah Jackson,2,4,1,7
22500256,Bennedict Mathurin,24,12,2,38
22500256,Andrew Nembhard,16,2,7,25
22500256,Tony Bradley,2,0,0,2
22500256,Jarace Walker,9,4,0,13
22500256,Jeremiah Robinson-Earl,3,2,1,6
22500256,Jay Huff,20,5,4,29
22500256,T.J. McConnell,14,6,8,28
22500256,Kon Knueppel,28,8,7,43
22500256,Miles Bridges,25,5,2,32
22500256,Ryan Kalkbrenner,10,9,0,19
22500256,Sion James,1,2,1,4
22500256,LaMelo Ball,18,7,9,34
22500256,Drew Peterson,4,3,0,7
22500256,Collin Sexton,11,0,5,16
22500256,Moussa Diabaté,8,12,3,23
22500256,Pat Connaughton,13,2,1,16
22500260,Trey Murphy III,23,2,3,28
22500260,Zion Williamson,14,6,5,25
22500260,Derik Queen,30,9,4,43
22500260,Herbert Jones,9,2,3,14
22500260,Jeremiah Fears,16,3,1,20
22500260,Yves Missi,7,8,2,17
22500260,Saddiq Bey,2,2,2,6
22500260,Jose Alvarado,2,4,2,8
22500260,Jordan Hawkins,6,1,1,8
22500260,Micah Peavy,9,3,1,13
22500260,Kevon Looney,0,4,1,5
22500260,Peyton Watson,32,12,3,47
22500260,Zeke Nnaji,2,4,0,6
22500260,Nikola Jokić,28,11,12,51
22500260,Cameron Johnson,14,3,5,22
22500260,Jamal Murray,16,0,8,24
22500260,Tim Hardaway Jr.,7,1,1,9
22500260,Bruce Brown,12,3,4,19
22500260,Spencer Jones,0,0,2,2
22500260,Jonas Valančiūnas,14,7,0,21
22500257,Pelle Larsson,10,3,4,17
22500257,Andrew Wiggins,17,6,1,24
22500257,Bam Adebayo,20,7,3,30
22500257,Norman Powell,25,6,3,34
22500257,Davion Mitchell,5,1,6,12
22500257,Jaime Jaquez Jr.,12,5,7,24
22500257,Simone Fontecchio,10,4,2,16
22500257,Kel'el Ware,7,16,0,23
22500257,Dru Smith,4,4,4,12
22500257,Will Richard,0,3,0,3
22500257,Gui Santos,4,6,0,10
22500257,Trayce Jackson-Davis,8,12,0,20
22500257,Moses Moody,9,6,4,19
22500257,Brandin Podziemski,20,8,2,30
22500257,Buddy Hield,18,6,3,27
22500257,Gary Payton II,7,7,0,14
22500257,Pat Spencer,11,8,13,32
22500257,Quinten Post,19,6,2,27
22500255,De'Andre Hunter,25,4,2,31
22500255,Evan Mobley,18,6,0,24
22500255,Jarrett Allen,8,7,3,18
22500255,Nae'Qwan Tomlin,10,2,0,12
22500255,Donovan Mitchell,21,3,2,26
22500255,Craig Porter Jr.,9,7,5,21
22500255,Lonzo Ball,7,2,2,11
22500255,Dean Wade,4,7,3,14
22500255,Tyrese Proctor,2,1,3,6
22500255,Jabari Smith Jr.,14,9,2,25
22500255,Alperen Sengun,28,11,7,46
22500255,Steven Adams,6,11,3,20
22500255,Kevin Durant,20,3,3,26
22500255,Amen Thompson,12,9,6,27
22500255,Reed Sheppard,12,2,2,16
22500255,Josh Okogie,0,1,0,1
22500255,Clint Capela,4,5,0,9
